29,0,8,0,8,27,30,127
30,0,0,0,0,111,0,392
31,0,17,12,29,154,19,683
32,0,17,5,22,64,34,292
33,0,30,0,30,262,11,"1,505"
34,0,2,0,2,65,3,336
35,0,2,0,2,43,5,212
36,0,3,0,3,62,5,359
361,0,3,0,3,23,13,106
37,0,0,0,0,187,0,603
371,0,5,2,7,130,5,571
38,0,0,1,1,16,6,96
39,0,0,0,0,22,0,112
40,0,12,0,12,28,43,142
41,0,16,0,16,183,9,911
411,0,10,0,10,66,15,359
42,3,59,20,82,615,13,"3,114"
421,0,5,0,5,183,3,995
43,0,30,0,30,207,14,925
44,0,0,0,0,8,0,56
444,0,6,0,6,75,8,489
45,0,0,0,0,25,0,143
46,0,0,0,0,21,0,131
461,0,0,0,0,4,0,14
47,0,0,0,0,29,0,155
471,0,4,0,4,11,36,28
48,0,11,2,13,25,52,113
481,0,6,0,6,59,10,346
49,0,19,5,24,94,26,435
50,0,31,2,33,147,22,794
500,0,24,5,29,136,21,689
501,0,4,0,4,73,5,450
51,0,0,3,3,18,17,95
511,0,3,0,3,33,9,159
52,0,10,0,10,172,6,954
521,0,14,0,14,79,18,430
53,0,19,2,21,89,24,460
54,0,4,0,4,61,7,350
55,0,54,0,54,264,20,"1,308"
551,0,21,12,33,175,19,933
56,0,0,0,0,55,0,400
561,0,4,0,4,30,13,150
57,0,5,0,5,68,7,301
58,0,0,0,0,67,0,398
581,0,5,0,5,32,16,231
59,0,0,0,0,13,0,58
60,0,0,0,0,7,0,50
,,,,,,,55

rd,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 3",,,,,Season Limited Antlerless,,
Seasons,,,,,,,
Unit,Bulls,Cows,Calves,"Total
Harvest","Total
Hunters","Percent
Success","Total
Rec. Days"
61,0,95,0,95,172,55,831
62,0,11,0,11,91,12,517
63,0,19,0,19,67,28,398
64,0,7,0,7,106,7,455
65,0,19,7,26,184,14,733
66,0,48,2,50,150,33,735
67,0,20,4,24,144,17,700
68,0,13,0,13,214,6,"1,360"
681,0,12,0,12,105,11,576
69,0,4,0,4,76,5,316
691,0,0,0,0,5,0,32
70,0,23,0,23,228,10,"1,287"
71,0,22,0,22,47,47,258
711,0,36,1,37,72,51,456
72,0,3,0,3,14,21,104
73,0,0,0,0,4,0,20
74,0,2,0,2,23,9,121
75,0,10,4,14,72,19,360
751,0,11,0,11,55,20,278
76,0,19,6,25,167,15,873
77,0,17,4,21,44,48,225
771,0,0,0,0,21,0,92
78,0,10,0,10,32,31,119
79,0,0,0,0,66,0,364
80,0,0,0,0,70,0,462
81,0,7,0,7,65,11,457
82,0,26,7,33,174,19,889
84,0,5,0,5,41,12,178
85,0,3,0,3,40,8,192
86,0,0,0,0,99,0,685
861,0,5,0,5,35,14,207
Total,3,"1,900",217,"2,120","14,440",15,"72,835"
"2017 Elk Harvest, Hunters and Recreation Days for 3 rd Split Season Limited Antlerless
Seasons",,,,,,,
Unit,Bulls,Cows,Calves,"Total
Harvest","Total
Hunters","Percent
Success","Total
Rec. Days"
"49
521","0
0","0
29","0
0","0
29","42
109","0
27","248
613"
Total,0,29,0,29,151,19,861
"2017 Elk Harvest, Hunters and Recreation Days for 4 th Season Limited Antlerless
Seasons",,,,,,,
Unit,Bulls,Cows,Calves,"Total
Harvest","Total
Hunters","Percent
Success","Total
Rec. Days"
"1
2
201
3","0
0
0
0","4
3
5
31","0
4
0
0","4
7
5
31","16
21
37
479","25
33
14
6","50
72
135
1,659"
,,,,,,,56

th,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 4",,,,,Season Limited Antlerless,,
Seasons,,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
301,0,18,0,18,187,10,459
4,0,23,12,35,294,12,863
441,0,64,0,64,115,56,306
5,0,3,0,3,64,5,89
6,0,33,7,40,107,37,331
7,0,10,0,10,20,50,74
8,0,0,0,0,12,0,39
10,0,41,0,41,76,54,304
11,0,86,10,96,642,15,"2,253"
211,0,82,12,94,342,27,"1,150"
12,0,46,10,56,286,20,943
13,0,39,9,48,130,37,525
131,0,17,3,20,38,53,126
231,0,4,0,4,14,29,49
14,0,5,3,8,28,29,119
214,0,10,6,16,35,46,112
15,0,6,0,6,80,8,295
16,0,4,3,7,52,13,155
161,0,37,11,48,126,38,482
17,0,22,6,28,128,22,411
171,0,6,0,6,58,10,194
18,4,15,7,26,332,8,"1,137"
181,0,0,0,0,79,0,285
19,0,0,0,0,16,0,50
191,0,5,0,5,31,16,88
20,0,7,0,7,14,50,36
21,0,13,0,13,79,16,218
22,0,33,2,35,80,44,325
23,0,55,10,65,325,20,"1,195"
24,0,19,12,31,182,17,580
25,0,2,0,2,5,40,19
26,0,1,0,1,3,33,9
27,0,12,0,12,70,17,250
28,0,24,14,38,341,11,"1,244"
29,0,0,0,0,14,0,46
30,0,7,0,7,116,6,327
31,0,15,4,19,103,18,345
32,0,24,0,24,63,38,200
33,0,5,0,5,101,5,380
34,0,1,0,1,12,8,51
35,0,0,0,0,8,0,28
37,0,24,0,24,190,13,551
371,0,9,0,9,77,12,248
38,0,2,0,2,8,25,21
39,0,0,0,0,3,0,12
40,0,8,0,8,28,29,75
41,0,5,5,10,101,10,350
411,0,5,4,9,25,36,89
42,0,29,6,35,165,21,579
421,0,8,0,8,46,17,185
43,0,31,0,31,92,34,325
44,0,0,0,0,2,0,4
444,0,2,0,2,9,22,20
46,0,0,0,0,4,0,4
47,0,0,0,0,8,0,34
,,,,,,,57

th,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 4",,,,,Season Limited Antlerless,,
Seasons,,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
471,0,0,0,0,3,0,9
48,0,17,0,17,42,40,133
481,0,0,0,0,19,0,89
49,0,15,10,25,94,27,343
50,0,19,4,23,70,33,221
500,0,7,0,7,18,39,52
501,0,0,0,0,19,0,71
51,0,0,0,0,7,0,26
511,0,0,0,0,12,0,46
52,0,0,3,3,29,10,99
521,0,5,2,7,50,14,215
53,0,3,0,3,44,7,162
54,0,7,0,7,44,16,161
55,0,11,0,11,96,11,394
551,0,18,0,18,42,43,154
56,0,10,0,10,24,42,95
561,0,5,0,5,17,29,62
57,0,5,0,5,53,9,209
58,0,4,0,4,53,8,172
581,0,0,0,0,13,0,54
60,0,0,0,0,9,0,45
61,0,64,14,78,204,38,712
62,0,0,0,0,8,0,32
63,0,7,0,7,46,15,196
64,0,6,0,6,30,20,87
65,0,18,3,21,54,39,164
66,0,42,6,48,97,49,376
67,0,30,0,30,146,21,597
68,0,0,0,0,87,0,377
681,0,7,0,7,46,15,192
69,0,0,0,0,21,0,68
70,0,17,0,17,188,9,726
711,0,14,8,22,71,31,280
72,0,0,0,0,6,0,24
74,0,7,0,7,7,100,18
75,0,4,1,5,20,25,71
751,0,3,0,3,29,10,103
76,0,47,0,47,178,26,663
77,0,8,2,10,36,28,126
771,0,0,0,0,8,0,16
78,0,2,0,2,14,14,48
79,0,0,0,0,88,0,309
80,0,8,0,8,54,15,206
81,0,0,0,0,53,0,231
82,0,7,0,7,32,22,113
84,0,8,0,8,21,38,59
85,0,7,3,10,39,26,104
86,0,0,0,0,15,0,54
861,0,0,0,0,2,0,11
140,0,0,0,0,1,0,5
Total,4,"1,392",216,"1,612","8,478",19,"29,285"
,,,,,,,58

th,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 4",,,,,Split Season Limited Antlerless,,
Seasons,,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
49,0,11,0,11,35,31,122
521,0,4,0,4,38,11,168
Total,0,15,0,15,73,21,290
"2017 Elk Harvest, Hunters and Recreation Days for 1 st Season Limited Either-sex",,,,,,,
Seasons,,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
6,41,15,0,56,294,19,"1,054"
7,0,0,0,0,13,0,51
15,57,9,0,66,281,23,964
16,10,15,0,25,93,27,279
161,15,5,10,30,155,19,527
17,10,20,0,30,98,31,362
171,10,5,0,15,109,14,434
18,130,36,27,193,670,29,"2,229"
181,10,0,0,10,98,10,387
27,5,13,5,23,95,24,325
28,69,25,5,99,433,23,"1,532"
35,5,6,0,11,79,14,315
36,17,6,0,23,99,23,331
361,0,0,0,0,14,0,43
37,0,5,0,5,119,4,552
371,20,5,0,25,172,15,617
40,21,0,0,21,28,75,97
43,14,20,0,34,200,17,680
44,7,2,0,9,73,12,258
444,0,5,0,5,48,10,145
45,16,0,0,16,62,26,224
47,0,0,0,0,18,0,36
471,12,0,0,12,26,46,78
64,10,0,4,14,96,15,377
65,69,19,4,92,298,31,"1,118"
70,81,52,0,133,363,37,"1,331"
71,56,75,0,131,570,23,"1,965"
711,19,26,0,45,222,20,575
72,0,0,0,0,70,0,185
73,13,26,0,39,109,36,391
74,38,19,0,57,245,23,893
741,5,0,0,5,9,56,19
75,46,11,0,57,367,16,"1,267"
751,6,25,0,31,185,17,712
77,62,17,0,79,425,19,"1,660"
771,6,0,0,6,6,100,6
78,29,17,0,46,244,19,843
82,51,30,7,88,263,33,871
83,0,0,0,0,7,0,28
85,1,7,0,8,77,10,296
86,5,7,0,12,85,14,347
861,18,0,0,18,55,33,198
,,,,,,,59

st,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 1",,,,,Season Limited Either-sex,,
Seasons,,,,,,,
Unit,Bulls,Cows,Calves,"Total
Harvest","Total
Hunters","Percent
Success","Total
Rec. Days"
"123
140","0
0","0
0","0
0","0
0","6
7","0
0","26
14"
Total,984,523,62,"1,569","6,986",22,"24,642"
"2017 Elk Harvest, Hunters and Recreation Days for 2 nd Season Limited Either-sex
Seasons",,,,,,,
Unit,Bulls,Cows,Calves,"Total
Harvest","Total
Hunters","Percent
Success","Total
Rec. Days"
"40
741","18
0","0
0","0
0","18
0","23
14","78
0","117
70"
Total,18,0,0,18,37,49,187
"2017 Elk Harvest, Hunters and Recreation Days for 3 rd Season Limited Either-sex
Seasons",,,,,,,
Unit,Bulls,Cows,Calves,"Total
Harvest","Total
Hunters","Percent
Success","Total
Rec. Days"
"40
741","15
3","0
1","0
0","15
4","24
26","63
15","116
187"
Total,18,1,0,19,50,38,303
"2017 Elk Harvest, Hunters and Recreation Days for 4 th Season Limited Either-sex
Seasons",,,,,,,
Unit,Bulls,Cows,Calves,"Total
Harvest","Total
Hunters","Percent
Success","Total
Rec. Days"
6,7,17,0,24,73,33,288
15,8,11,0,19,139,14,574
16,11,8,3,22,60,37,196
161,27,20,0,47,88,53,340
17,2,0,0,2,47,4,193
171,7,6,0,13,53,25,214
18,18,18,0,36,602,6,"2,329"
181,5,5,0,10,241,4,704
27,0,0,0,0,40,0,139
28,36,11,0,47,294,16,"1,040"
35,0,0,0,0,39,0,108
36,0,1,0,1,24,4,76
361,3,3,0,6,22,27,72
37,0,21,0,21,155,14,482
371,3,6,3,12,90,13,306
40,8,0,0,8,19,42,68
43,4,4,0,8,74,11,310
44,4,0,0,4,8,50,32
444,15,6,0,21,65,32,243
45,0,0,0,0,9,0,39
47,8,2,0,10,27,37,104
,,,,,,,60

th,,,,,,,
"2017 Elk Harvest, Hunters and Recreation Days for 4",,,,,Season Limited Either-sex,,
Seasons,,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
471,0,2,0,2,15,13,44
55,2,5,0,7,33,21,148
551,4,0,0,4,15,27,66
60,2,0,0,2,40,5,174
61,0,0,0,0,2,0,8
62,5,9,4,18,93,19,357
64,0,0,0,0,13,0,38
65,2,11,0,13,54,24,209
691,0,0,0,0,5,0,10
70,6,0,2,8,32,25,121
71,0,4,0,4,36,11,127
711,0,23,0,23,101,23,373
72,10,0,0,10,17,59,55
73,0,0,0,0,17,0,71
741,0,0,0,0,3,0,15
82,5,8,3,16,65,25,233
85,4,26,0,30,102,29,401
851,13,0,0,13,26,50,121
86,0,5,0,5,63,8,249
861,5,0,0,5,24,21,86
140,0,0,0,0,26,0,77
Total,224,232,15,471,"2,951",16,"10,840"
"2017 Elk Harvest, Hunters and Recreation Days for Early PLO Seasons Only",,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
1,0,3,3,6,9,67,50
3,0,39,0,39,188,21,"1,475"
301,0,29,0,29,156,19,"1,205"
4,0,137,10,147,313,47,"2,121"
441,0,40,0,40,89,45,616
5,0,10,0,10,20,50,50
6,0,15,0,15,39,38,194
7,0,16,0,16,62,26,448
8,0,29,0,29,86,34,873
9,0,31,5,36,103,35,"1,092"
10,0,68,7,75,114,66,510
11,0,57,9,66,193,34,960
211,0,21,0,21,91,23,387
12,0,54,9,63,181,35,"1,144"
13,0,42,18,60,212,28,970
231,0,15,0,15,68,22,348
214,0,29,10,39,89,44,647
16,0,32,5,37,92,40,466
161,0,0,0,0,7,0,33
17,0,17,0,17,67,25,194
171,0,27,0,27,44,61,196
19,0,29,0,29,111,26,"1,305"
191,0,17,0,17,123,14,"1,462"
20,10,156,10,176,397,44,"5,819"
22,0,43,26,69,229,30,"1,443"
23,0,33,0,33,118,28,482
,,,,,,,61

"2017 Elk Harvest, Hunters and Recreation Days for Early PLO Seasons Only",,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
24,0,0,0,0,12,0,121
25,0,7,0,7,68,10,720
26,0,7,0,7,44,16,179
29,0,38,0,38,83,46,863
31,0,16,0,16,68,24,912
32,0,2,0,2,51,4,400
34,0,6,0,6,21,29,225
35,0,24,0,24,48,50,255
36,0,10,0,10,33,30,80
361,0,0,0,0,15,0,130
38,0,9,0,9,38,24,"1,447"
39,0,27,2,29,50,58,843
391,0,78,0,78,152,51,"3,239"
40,0,40,0,40,77,52,684
41,0,69,0,69,196,35,"1,491"
42,0,0,0,0,4,0,17
421,0,37,14,51,294,17,"4,313"
43,0,10,0,10,113,9,"1,302"
44,0,2,0,2,19,11,365
444,0,35,0,35,124,28,"1,769"
45,0,0,0,0,9,0,83
46,0,4,0,4,26,15,211
461,0,0,0,0,24,0,540
47,0,9,2,11,35,31,139
471,0,0,6,6,11,55,22
481,0,11,0,11,54,20,"1,000"
50,0,9,0,9,34,26,179
500,0,3,1,4,17,24,206
501,0,15,0,15,27,56,316
51,0,59,0,59,130,45,"1,149"
511,0,37,1,38,116,33,"2,315"
54,0,19,0,19,47,40,465
56,0,5,0,5,39,13,342
57,0,16,0,16,95,17,"1,081"
58,0,23,0,23,94,24,754
581,0,21,0,21,111,19,"1,189"
59,0,7,0,7,68,10,705
60,0,12,0,12,36,33,223
63,0,48,0,48,136,35,"1,105"
65,0,145,0,145,286,51,"2,120"
68,0,4,0,4,4,100,26
682,16,23,0,39,66,59,78
69,0,45,2,47,141,33,800
691,0,0,0,0,22,0,157
711,0,0,10,10,55,18,333
72,0,16,0,16,66,24,646
73,0,18,0,18,42,43,374
74,0,0,6,6,35,17,279
741,0,33,0,33,73,45,973
75,0,17,0,17,83,20,676
77,0,0,0,0,13,0,151
771,0,3,0,3,8,38,57
78,0,4,0,4,11,36,100
79,0,3,0,3,11,27,49
791,16,13,0,29,49,59,59
80,0,6,0,6,22,27,996
,,,,,,,62

"2017 Elk Harvest, Hunters and Recreation Days for Early PLO Seasons Only",,,,,,,
Unit,Bulls,Cows,Calves,"Total
Harvest","Total
Hunters","Percent
Success","Total
Rec. Days"
81,0,5,0,5,28,18,211
82,29,6,0,35,39,90,148
84,0,33,20,53,268,20,"2,169"
85,0,170,12,182,457,40,"3,940"
851,0,54,0,54,146,37,"1,292"
86,0,85,15,100,382,26,"3,850"
861,0,22,11,33,65,51,566
104,0,37,5,42,123,34,"1,160"
105,0,0,0,0,5,0,63
140,0,11,0,11,27,41,84
144,0,0,0,0,2,0,10
Total,71,"2,457",219,"2,747","8,349",33,"77,236"
"2017 Elk Harvest, Hunters and Recreation Days for Late PLO Seasons Only",,,,,,,
Unit,Bulls,Cows,Calves,"Total
Harvest","Total
Hunters","Percent
Success","Total
Rec. Days"
441,0,64,0,64,115,56,674
131,0,28,5,33,127,26,652
14,0,45,0,45,120,38,777
214,0,28,0,28,96,29,384
15,0,26,0,26,158,16,"1,484"
23,0,11,6,17,81,21,495
24,0,0,0,0,6,0,34
33,0,10,0,10,20,50,161
411,0,12,0,12,94,13,"1,933"
51,0,0,0,0,2,0,5
52,0,10,0,10,97,10,"1,203"
521,0,0,0,0,14,0,184
53,0,0,0,0,69,0,942
61,0,8,0,8,33,24,184
62,0,4,0,4,25,16,175
63,0,0,0,0,56,0,480
64,0,8,0,8,21,38,154
70,0,36,0,36,135,27,651
751,0,18,0,18,60,30,354
Total,0,308,11,319,"1,329",24,"10,926"
,,,,,,,63

"2017 Elk Harvest, Hunters and Recreation Days for All Late Seasons (Does not include",,,,,,,
PLOs),,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
1,0,2,0,2,5,40,16
2,0,13,3,16,23,70,72
201,0,0,0,0,9,0,38
3,0,45,8,53,232,23,987
301,0,6,4,10,157,6,636
7,0,3,0,3,31,10,80
8,0,7,0,7,38,18,109
9,0,3,0,3,9,33,21
10,0,70,0,70,154,45,"1,177"
11,0,46,4,50,101,50,552
211,0,3,0,3,38,8,182
13,0,34,7,41,80,51,423
18,0,28,6,34,171,20,702
181,0,6,0,6,47,13,163
19,0,8,3,11,48,23,188
191,0,2,0,2,39,5,208
20,55,51,2,108,186,58,985
22,0,35,0,35,94,37,504
23,0,0,0,0,2,0,15
26,0,15,0,15,33,45,280
27,0,5,0,5,60,8,213
28,0,28,0,28,124,23,425
30,0,14,0,14,92,15,717
31,0,25,19,44,274,16,"2,267"
35,0,4,0,4,46,9,292
36,0,8,0,8,29,28,179
361,0,11,0,11,37,30,158
37,0,49,0,49,137,36,505
371,0,4,0,4,39,10,141
38,0,0,0,0,89,0,702
43,0,0,0,0,3,0,3
50,0,6,3,9,40,23,184
500,0,6,4,10,34,29,136
501,0,0,0,0,28,0,135
591,0,4,4,8,32,25,294
61,0,13,0,13,25,52,116
68,0,12,0,12,77,16,733
681,0,17,0,17,44,39,445
70,0,8,3,11,47,23,225
73,0,0,0,0,3,0,8
80,0,0,0,0,5,0,125
81,0,3,3,6,6,100,21
85,0,48,0,48,150,32,"1,106"
851,0,18,0,18,83,22,200
128,0,19,0,19,168,11,"1,450"
133,0,3,0,3,14,21,288
134,0,2,0,2,5,40,14
140,0,10,0,10,23,43,231
141,0,5,0,5,11,45,32
142,0,3,0,3,21,14,178
Total,55,702,73,830,"3,243",26,"18,861"
,,,,,,,64

"2017 Elk Harvest, Hunters and Percent Success for All Late Seasons (Does not include",,,,,,
PLOs),,,,,,
,Antlered,Antlered,Antlered,Antlerless,Antlerless,Antlerless
Unit,Harvest,Hunters,% Success,Harvest,Hunters,% Success
1,0,0,0,2,5,40
2,0,0,0,16,23,70
201,0,0,0,0,9,0
3,0,0,0,53,232,23
301,0,0,0,10,157,6
7,0,0,0,3,31,10
8,0,0,0,7,38,18
9,0,0,0,3,9,33
10,0,0,0,70,154,45
11,0,0,0,50,101,50
211,0,0,0,3,38,8
13,0,0,0,41,80,51
18,0,0,0,34,171,20
181,0,0,0,6,47,13
19,0,0,0,11,48,23
191,0,0,0,2,39,5
20,55,94,59,53,92,58
22,0,0,0,35,94,37
23,0,0,0,0,2,0
26,0,0,0,15,33,45
27,0,0,0,5,60,8
28,0,0,0,28,124,23
30,0,0,0,14,92,15
31,0,0,0,44,274,16
35,0,0,0,4,46,9
36,0,0,0,8,29,28
361,0,0,0,11,37,30
37,0,0,0,49,137,36
371,0,0,0,4,39,10
38,0,0,0,0,89,0
43,0,0,0,0,3,0
50,0,0,0,9,40,23
500,0,0,0,10,34,29
501,0,0,0,0,28,0
591,0,0,0,8,32,25
61,0,0,0,13,25,52
68,0,0,0,12,77,16
681,0,0,0,17,44,39
70,0,0,0,11,47,23
73,0,0,0,0,3,0
80,0,0,0,0,5,0
81,0,0,0,6,6,100
85,0,0,0,48,150,32
851,0,0,0,18,83,22
128,0,0,0,19,168,11
133,0,0,0,3,14,21
134,0,0,0,2,5,40
140,0,0,0,10,23,43
141,0,0,0,5,11,45
142,0,0,0,3,21,14
Total,55,94,59,775,"3,149",25
,,,,,,65

"2017 Elk Harvest, Hunters and Recreation Days for All Bosque del Oso Seasons",,,,,,,,
,,,,,Total,Total,Percent,Total
Season,,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
Archery,,3,0,0,3,8,38,106
Muzzleloader,,1,0,0,1,10,10,41
1stRifle,,3,0,0,3,5,60,16
2nd,Rifle,5,0,0,5,7,71,32
3rd,Rifle,3,0,0,3,12,25,51
4th,Rifle,3,0,0,3,5,60,18
Late Rifle,,0,8,0,8,65,12,144
Total,,18,8,0,26,112,23,408
"2017 Elk Harvest, Hunters and Recreation Days for All Damage, AFA and Auction/Raffle",,,,,,,,
Hunts,,,,,,,,
,,,,,Total,Total,Percent,Total
Unit,,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
,2,3,0,0,3,7,43,48
201,,1,0,0,1,1,100,4
,3,0,0,0,0,6,0,20
,4,0,4,0,4,4,100,9
,11,0,10,0,10,16,63,85
,12,0,0,0,0,8,0,17
131,,1,0,0,1,1,100,2
231,,0,0,0,0,4,0,5
,18,0,2,0,2,9,22,15
181,,0,15,0,15,21,71,35
,20,0,9,0,9,22,41,125
,27,0,2,0,2,8,25,44
,28,0,7,0,7,11,64,22
,32,0,2,0,2,4,50,9
,33,0,3,1,4,7,57,18
,37,0,0,0,0,2,0,2
371,,0,3,0,3,3,100,17
,40,1,0,0,1,1,100,3
,42,0,15,0,15,25,60,107
,43,0,4,0,4,6,67,6
,44,0,6,0,6,6,100,6
,47,0,3,0,3,7,43,7
,48,1,1,0,2,3,67,3
481,,0,0,0,0,7,0,30
,49,0,1,0,1,2,50,8
,51,1,0,0,1,1,100,2
512,,0,2,0,2,4,50,37
,52,0,3,0,3,9,33,9
521,,0,4,0,4,6,67,14
,54,1,0,0,1,1,100,1
,56,0,2,0,2,20,10,20
561,,0,0,0,0,5,0,5
,58,0,11,0,11,16,69,40
581,,0,7,0,7,13,54,30
,59,0,1,0,1,1,100,3
,62,0,3,0,3,13,23,16
,63,0,0,0,0,6,0,6
682,,30,0,0,30,77,39,413
691,,0,0,0,0,2,0,10
,72,0,0,0,0,7,0,7
,,,,,,,,66

"2017 Elk Harvest, Hunters and Recreation Days for All Damage, AFA and Auction/Raffle",,,,,,,
Hunts,,,,,,,
,,,,Total,Total,Percent,Total
Unit,Bulls,Cows,Calves,Harvest,Hunters,Success,Rec. Days
75,0,3,0,3,7,43,14
751,0,8,0,8,17,47,86
77,1,0,0,1,1,100,3
771,0,3,0,3,6,50,28
78,0,8,0,8,10,80,50
79,0,12,0,12,24,50,30
791,22,0,0,22,51,43,148
80,0,47,0,47,66,71,93
81,0,14,0,14,26,54,76
82,0,123,0,123,174,71,217
83,0,79,0,79,85,93,117
84,0,18,0,18,48,38,135
85,0,35,0,35,88,40,371
851,0,0,0,0,1,0,2
86,0,3,0,3,9,33,9
861,0,0,0,0,5,0,5
123,0,2,0,2,4,50,4
128,0,6,0,6,6,100,15
140,0,7,0,7,13,54,39
141,0,9,0,9,13,69,52
Total,62,497,1,560,"1,026",55,"2,754"
,,,,,,,67
